<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MICEX,60,20120321,150000,1560.4100000,1561.7500000,1556.5100000,1558.4000000,3878882050
MICEX,60,20120321,160000,1558.4000000,1559.4600000,1543.4300000,1543.5700000,7843496664
MICEX,60,20120321,170000,1543.0300000,1551.7000000,1542.1500000,1548.3400000,5607384540
MICEX,60,20120321,180000,1548.2800000,1552.8600000,1542.7600000,1551.7800000,5668825472
MICEX,60,20120321,190000,1551.7600000,1552.4800000,1550.5700000,1551.9400000,6657854
MICEX,60,20120321,200000,1551.9300000,1555.2500000,1551.9200000,1554.9300000,8882681
MICEX,60,20120321,210000,1554.9300000,1555.2800000,1553.6100000,1553.7200000,4241139
MICEX,60,20120321,220000,1553.7400000,1554.5400000,1553.7300000,1554.4100000,1690984
MICEX,60,20120321,230000,1554.3800000,1554.4000000,1554.0100000,1554.0400000,1057490
MICEX,60,20120322,100000,1552.7400000,1561.1100000,1548.7400000,1556.0400000,4684475629
MICEX,60,20120322,110000,1555.8100000,1558.9900000,1551.2800000,1551.2800000,2097298697
MICEX,60,20120322,120000,1551.2500000,1553.4600000,1539.3900000,1542.5700000,7889302803
MICEX,60,20120322,130000,1542.7400000,1542.9600000,1530.9400000,1535.6800000,8630321804
MICEX,60,20120322,140000,1535.6100000,1540.1300000,1534.3400000,1537.3400000,4146815303
MICEX,60,20120322,150000,1537.1700000,1541.0000000,1530.1100000,1530.7700000,4891236302
MICEX,60,20120322,160000,1530.8100000,1535.0100000,1529.5500000,1533.7800000,5071437306
MICEX,60,20120322,170000,1533.0800000,1534.3400000,1526.6600000,1528.8900000,4773782585
MICEX,60,20120322,180000,1528.8800000,1533.8000000,1525.6700000,1529.5100000,5375224769
MICEX,60,20120322,190000,1528.3800000,1531.1700000,1527.2300000,1530.8600000,19540086
MICEX,60,20120322,200000,1530.8500000,1531.2000000,1530.8500000,1531.1900000,1691534
MICEX,60,20120322,210000,1531.2000000,1531.4200000,1530.5000000,1530.5000000,2226110
MICEX,60,20120322,220000,1530.4800000,1530.4800000,1530.1900000,1530.2000000,944103
MICEX,60,20120322,230000,1530.2000000,1530.5800000,1530.1700000,1530.2000000,788558
MICEX,60,20120323,100000,1532.4400000,1538.2900000,1532.4400000,1535.1100000,4196697869
MICEX,60,20120323,110000,1535.0600000,1537.9800000,1530.2400000,1537.2200000,4560636507
MICEX,60,20120323,120000,1537.2200000,1538.8100000,1530.2800000,1530.6400000,5178569392
MICEX,60,20120323,130000,1530.6700000,1532.4200000,1521.0400000,1522.3600000,4279974545
MICEX,60,20120323,140000,1522.3600000,1525.9700000,1518.2400000,1525.9500000,3286741571
MICEX,60,20120323,150000,1526.1700000,1530.8800000,1524.4400000,1524.4400000,2672309336
MICEX,60,20120323,160000,1524.2300000,1530.9200000,1520.5400000,1530.8200000,3915265179
MICEX,60,20120323,170000,1530.9400000,1532.4900000,1527.4400000,1530.2200000,4268465935
MICEX,60,20120323,180000,1529.7500000,1541.6200000,1526.7300000,1540.9700000,7105396728
MICEX,60,20120323,190000,1539.5200000,1545.9400000,1539.5200000,1545.6300000,71508680
MICEX,60,20120323,200000,1545.6300000,1545.6500000,1544.9600000,1544.9900000,2353128
MICEX,60,20120323,210000,1545.0000000,1545.1700000,1544.9200000,1545.1400000,1926418
MICEX,60,20120323,220000,1545.1300000,1545.4000000,1545.1300000,1545.3300000,1586163
MICEX,60,20120323,230000,1545.3200000,1545.3200000,1544.5400000,1544.5400000,1252542
MICEX,60,20120326,100000,1544.4600000,1554.6300000,1544.4600000,1554.4300000,5708344401
MICEX,60,20120326,110000,1555.0800000,1557.7200000,1549.1600000,1551.7000000,5473838323
MICEX,60,20120326,120000,1551.8600000,1554.7100000,1541.0600000,1545.8300000,4336243130
MICEX,60,20120326,130000,1545.8600000,1550.3200000,1543.6800000,1549.0800000,1977851535
MICEX,60,20120326,140000,1549.1100000,1553.8700000,1547.6700000,1552.2800000,3367175761
MICEX,60,20120326,150000,1552.8100000,1555.7100000,1551.0400000,1552.8600000,2559008952
MICEX,60,20120326,160000,1552.4000000,1561.6500000,1552.4000000,1561.5700000,6738742892
MICEX,60,20120326,170000,1561.5200000,1568.6900000,1561.5200000,1565.0600000,6413761087
MICEX,60,20120326,180000,1564.9900000,1568.8500000,1563.9900000,1565.1200000,5512491547
MICEX,60,20120326,190000,1565.1200000,1566.5600000,1564.9200000,1565.9300000,4221313
MICEX,60,20120326,200000,1565.8900000,1565.9100000,1564.5100000,1564.8900000,3068745
MICEX,60,20120326,210000,1564.8900000,1565.6600000,1564.8900000,1565.6200000,2593092
MICEX,60,20120326,220000,1565.6100000,1566.6100000,1565.6000000,1566.6100000,1648503
MICEX,60,20120326,230000,1566.6400000,1567.2600000,1566.6400000,1567.2600000,427873
MICEX,60,20120327,100000,1569.9000000,1574.2700000,1568.8300000,1568.9100000,6454447614
MICEX,60,20120327,110000,1568.7200000,1569.2600000,1561.5500000,1565.5700000,4541151411
MICEX,60,20120327,120000,1565.5700000,1572.9700000,1565.4500000,1568.0500000,4088036449
MICEX,60,20120327,130000,1568.0600000,1569.7000000,1558.6000000,1559.0700000,4211028290
MICEX,60,20120327,140000,1559.0000000,1564.8500000,1556.8200000,1564.2500000,3323487833
MICEX,60,20120327,150000,1564.1900000,1564.5300000,1557.7900000,1558.5000000,2112011946
MICEX,60,20120327,160000,1557.4400000,1560.2300000,1555.8400000,1558.5800000,3263965426
MICEX,60,20120327,170000,1558.6300000,1558.6700000,1553.7300000,1555.6300000,4117967562
MICEX,60,20120327,180000,1555.6200000,1555.7400000,1549.2800000,1554.2800000,8796707790
MICEX,60,20120327,190000,1554.1800000,1555.2700000,1553.7500000,1554.6600000,14702481
MICEX,60,20120327,200000,1554.6900000,1555.6300000,1554.5500000,1554.6400000,7644603
MICEX,60,20120327,210000,1554.6500000,1554.8200000,1554.1700000,1554.5800000,3389730
MICEX,60,20120327,220000,1554.6100000,1555.4700000,1554.6100000,1555.4700000,2164507
MICEX,60,20120327,230000,1555.4700000,1555.5300000,1554.3600000,1555.5300000,947087
MICEX,60,20120328,100000,1553.5100000,1553.5100000,1543.2300000,1544.9800000,6193559839
MICEX,60,20120328,110000,1545.2900000,1553.7800000,1545.2900000,1550.0600000,5669360882
MICEX,60,20120328,120000,1550.0500000,1550.3100000,1535.7100000,1535.8000000,7050632556
MICEX,60,20120328,130000,1535.6900000,1537.3200000,1529.9400000,1530.9100000,5976497161
MICEX,60,20120328,140000,1530.9300000,1534.3200000,1524.0900000,1524.1700000,4936367433
MICEX,60,20120328,150000,1523.9500000,1532.7400000,1523.3600000,1529.0500000,5136561640
MICEX,60,20120328,160000,1528.9200000,1531.4900000,1524.6300000,1527.8400000,4787530850
MICEX,60,20120328,170000,1527.7100000,1533.5100000,1523.2000000,1526.6000000,5101873994
MICEX,60,20120328,180000,1526.6900000,1527.1200000,1518.4900000,1520.3700000,7533116903
MICEX,60,20120328,190000,1520.2000000,1520.3800000,1514.6800000,1515.7400000,22464454
MICEX,60,20120328,200000,1515.7500000,1515.9200000,1513.4900000,1514.5400000,6949923
MICEX,60,20120328,210000,1514.5700000,1514.9800000,1512.6200000,1514.4200000,7786876
MICEX,60,20120328,220000,1514.5100000,1516.1500000,1513.9200000,1516.1400000,5129159
MICEX,60,20120328,230000,1516.1700000,1517.9100000,1515.7900000,1516.1100000,2074048
MICEX,60,20120329,100000,1516.5100000,1517.0700000,1509.1600000,1515.7000000,5825802820
MICEX,60,20120329,110000,1515.6300000,1521.0400000,1514.4700000,1521.0400000,4652886692
MICEX,60,20120329,120000,1521.0500000,1521.5800000,1505.0400000,1506.4700000,6290145694
MICEX,60,20120329,130000,1506.5500000,1507.6300000,1500.3800000,1502.3900000,5661180958
MICEX,60,20120329,140000,1502.3900000,1508.1300000,1500.1900000,1507.4800000,2935893122
MICEX,60,20120329,150000,1507.1500000,1507.2000000,1503.6400000,1505.8800000,2048813052
MICEX,60,20120329,160000,1505.8800000,1511.3000000,1501.2800000,1510.9000000,4350149523
MICEX,60,20120329,170000,1511.0400000,1513.1800000,1491.3400000,1493.0900000,10098957306
MICEX,60,20120329,180000,1492.9900000,1495.0700000,1486.9300000,1494.8600000,8961576448
MICEX,60,20120329,190000,1494.9200000,1496.4500000,1493.9200000,1496.1700000,10594112
MICEX,60,20120329,200000,1496.1900000,1497.6300000,1496.1700000,1497.3200000,2581543
MICEX,60,20120329,210000,1497.3300000,1497.5300000,1496.4800000,1496.4800000,2248760
MICEX,60,20120329,220000,1496.5500000,1498.6100000,1496.5300000,1498.6100000,1991056
MICEX,60,20120329,230000,1498.6200000,1504.3800000,1498.6200000,1504.3800000,4211319
MICEX,60,20120330,100000,1503.9900000,1518.0800000,1503.9900000,1510.4900000,8474423340
MICEX,60,20120330,110000,1510.3600000,1520.2500000,1509.9100000,1517.4900000,5956727090
MICEX,60,20120330,120000,1517.4900000,1519.2100000,1513.0300000,1517.9300000,4397541177
MICEX,60,20120330,130000,1517.9800000,1525.2500000,1516.5600000,1521.7000000,5121214142
MICEX,60,20120330,140000,1521.8300000,1522.9400000,1511.5700000,1515.0400000,4438281609
MICEX,60,20120330,150000,1515.0300000,1526.6400000,1514.1700000,1526.4400000,4334196122
MICEX,60,20120330,160000,1526.8400000,1531.8900000,1521.2300000,1526.8600000,7742797478
MICEX,60,20120330,170000,1526.8000000,1529.3200000,1520.5800000,1523.0500000,4993352735
MICEX,60,20120330,180000,1523.0000000,1525.6800000,1508.7500000,1517.3400000,9207896259
MICEX,60,20120330,190000,1517.1300000,1520.8700000,1517.1300000,1520.2700000,12074435
MICEX,60,20120330,200000,1520.2800000,1520.5900000,1519.2200000,1520.5900000,5215388
MICEX,60,20120330,210000,1520.5900000,1520.5900000,1519.9400000,1519.9800000,897185
MICEX,60,20120330,220000,1519.9800000,1520.7400000,1519.6800000,1519.6800000,3269372
MICEX,60,20120330,230000,1519.6000000,1519.6300000,1518.0300000,1518.2900000,1272320
MICEX,60,20120402,100000,1522.8900000,1533.9400000,1522.8900000,1533.9400000,5155378364
MICEX,60,20120402,110000,1533.9400000,1537.7300000,1530.0300000,1533.3600000,4976997956
MICEX,60,20120402,120000,1533.2400000,1536.7400000,1521.5700000,1525.8100000,4870443213
MICEX,60,20120402,130000,1525.7800000,1528.9900000,1522.7800000,1528.3800000,2582271502
MICEX,60,20120402,140000,1528.3500000,1531.1800000,1523.1900000,1523.1900000,2531790141
MICEX,60,20120402,150000,1523.1100000,1524.6600000,1513.6600000,1516.5300000,3978493209
MICEX,60,20120402,160000,1516.1100000,1520.2900000,1513.4600000,1517.2300000,2709488922
MICEX,60,20120402,170000,1517.4300000,1519.6500000,1508.3200000,1510.1500000,4545252270
MICEX,60,20120402,180000,1510.1100000,1529.6600000,1509.1800000,1521.9000000,7024676151
MICEX,60,20120402,190000,1521.9000000,1525.3600000,1521.7400000,1525.3600000,18681894
MICEX,60,20120402,200000,1525.3600000,1527.0200000,1525.3600000,1526.9100000,3707949
MICEX,60,20120402,210000,1526.9200000,1526.9200000,1526.2900000,1526.4100000,1174506
MICEX,60,20120402,220000,1526.4200000,1528.7400000,1526.4000000,1528.6400000,2981158
MICEX,60,20120402,230000,1528.6200000,1528.6200000,1526.9700000,1526.9700000,1037849
MICEX,60,20120403,100000,1528.5300000,1534.9200000,1528.4100000,1533.7400000,4777371392
MICEX,60,20120403,110000,1533.8000000,1538.4900000,1529.2700000,1534.6900000,6164147745
MICEX,60,20120403,120000,1534.8600000,1537.1400000,1530.4700000,1532.0400000,3166554698
MICEX,60,20120403,130000,1532.2800000,1539.8900000,1530.9500000,1539.8100000,4402022853
MICEX,60,20120403,140000,1539.8100000,1544.7900000,1538.4700000,1541.0200000,5488380308
MICEX,60,20120403,150000,1541.1600000,1543.4600000,1535.7000000,1538.8000000,3478881508
MICEX,60,20120403,160000,1539.0600000,1546.5500000,1538.9700000,1546.4300000,5676734948
MICEX,60,20120403,170000,1546.1200000,1552.9800000,1545.2800000,1552.0600000,8489695812
MICEX,60,20120403,180000,1552.1400000,1556.5000000,1547.0100000,1550.0500000,7184869727
MICEX,60,20120403,190000,1549.9500000,1549.9500000,1547.5300000,1548.1700000,24296328
MICEX,60,20120403,200000,1548.1700000,1548.2500000,1546.6100000,1547.7800000,63462790
MICEX,60,20120403,210000,1547.7800000,1548.1500000,1547.3000000,1548.0800000,3268809
MICEX,60,20120403,220000,1548.0600000,1548.1500000,1544.7400000,1544.7600000,48005253
MICEX,60,20120403,230000,1544.7600000,1545.4500000,1544.7400000,1544.9000000,1004963
MICEX,60,20120404,100000,1540.7600000,1540.7600000,1534.2000000,1538.6000000,4884879172
MICEX,60,20120404,110000,1538.8800000,1543.6700000,1536.6700000,1542.7700000,4171290208
MICEX,60,20120404,120000,1542.6600000,1545.5200000,1532.3500000,1533.0700000,4676509440
MICEX,60,20120404,130000,1532.7700000,1534.1100000,1526.6000000,1527.1200000,5032284011
MICEX,60,20120404,140000,1527.0400000,1527.0700000,1518.6900000,1519.6700000,5794048240
MICEX,60,20120404,150000,1519.2100000,1519.2100000,1506.9700000,1508.1900000,8065669110
MICEX,60,20120404,160000,1507.7100000,1511.3400000,1507.3700000,1508.6700000,4226419561
MICEX,60,20120404,170000,1508.7800000,1516.0200000,1507.6600000,1515.3400000,4475494722
MICEX,60,20120404,180000,1515.3500000,1515.3500000,1506.6500000,1512.8800000,5392074038
MICEX,60,20120404,190000,1512.8800000,1514.7500000,1511.4200000,1513.7500000,12992952
MICEX,60,20120404,200000,1513.7300000,1513.7300000,1512.7600000,1513.0800000,5327662
MICEX,60,20120404,210000,1513.1300000,1513.4500000,1512.3400000,1513.4500000,3161253
MICEX,60,20120404,220000,1513.4600000,1513.5900000,1512.7900000,1512.9200000,7347594
MICEX,60,20120404,230000,1512.9200000,1514.7600000,1512.8900000,1514.7600000,2087258
MICEX,60,20120405,100000,1514.4700000,1522.7800000,1514.4700000,1522.2700000,4402969684
MICEX,60,20120405,110000,1522.3600000,1522.9100000,1509.1500000,1514.7800000,4992807090
MICEX,60,20120405,120000,1514.7700000,1517.2300000,1502.5000000,1507.6200000,6757065957
MICEX,60,20120405,130000,1507.5500000,1508.8300000,1499.0700000,1500.5100000,5418323999
MICEX,60,20120405,140000,1500.4900000,1507.0100000,1495.4900000,1506.9600000,3733028583
MICEX,60,20120405,150000,1506.9600000,1508.9800000,1503.9500000,1508.5900000,3294791576
MICEX,60,20120405,160000,1508.5600000,1516.5700000,1504.7700000,1512.4100000,5001633781
MICEX,60,20120405,170000,1512.4200000,1521.8900000,1510.5000000,1519.3600000,5290248362
MICEX,60,20120405,180000,1519.4000000,1527.0900000,1519.4000000,1525.1100000,8338080615
MICEX,60,20120405,190000,1526.2300000,1527.8400000,1525.0400000,1525.7200000,13145545
MICEX,60,20120405,200000,1525.7800000,1526.2800000,1525.5800000,1525.5800000,3667531
MICEX,60,20120405,210000,1525.5900000,1525.7400000,1522.6100000,1522.6300000,6312797
MICEX,60,20120405,220000,1522.4600000,1524.8800000,1522.3200000,1524.8800000,5108296
MICEX,60,20120405,230000,1524.9200000,1525.6500000,1524.3600000,1524.9400000,3361160
MICEX,60,20120406,100000,1526.1600000,1529.7200000,1521.1200000,1525.0300000,3127726539
MICEX,60,20120406,110000,1525.9800000,1526.8800000,1523.4400000,1525.2100000,2426254326
MICEX,60,20120406,120000,1525.2400000,1526.2700000,1523.7700000,1525.0200000,1084725995
MICEX,60,20120406,130000,1525.0500000,1527.5100000,1525.0000000,1526.3100000,1313647485
MICEX,60,20120406,140000,1526.3100000,1526.9900000,1525.6000000,1525.8500000,783518855
MICEX,60,20120406,150000,1525.7500000,1525.7500000,1519.0600000,1522.1100000,2071792460
MICEX,60,20120406,160000,1522.0300000,1523.1200000,1501.6300000,1504.5400000,6705445988
MICEX,60,20120406,170000,1504.5600000,1504.5600000,1499.6900000,1500.8800000,4159136819
MICEX,60,20120406,180000,1500.8100000,1500.8100000,1494.6600000,1497.1900000,4443799330
MICEX,60,20120406,190000,1498.2100000,1498.2100000,1497.1300000,1497.8100000,5942880
MICEX,60,20120406,200000,1497.8200000,1498.7300000,1497.8100000,1498.5300000,2848336
MICEX,60,20120406,210000,1498.4900000,1498.4900000,1497.5200000,1497.5800000,2319728
MICEX,60,20120406,220000,1497.5800000,1498.7900000,1497.5600000,1498.7900000,4062141
MICEX,60,20120406,230000,1498.8300000,1499.0500000,1498.8000000,1499.0500000,440682
MICEX,60,20120409,100000,1498.1500000,1505.6000000,1494.1500000,1494.1500000,4384156044
MICEX,60,20120409,110000,1493.9600000,1495.0500000,1477.4700000,1485.0600000,8052679619
MICEX,60,20120409,120000,1485.0600000,1488.8600000,1483.5700000,1488.5500000,3437596051
MICEX,60,20120409,130000,1488.8800000,1495.4600000,1484.0400000,1487.6900000,3158022688
MICEX,60,20120409,140000,1487.8000000,1488.8300000,1483.8900000,1487.4400000,1077517870
MICEX,60,20120409,150000,1487.4900000,1494.3000000,1487.2100000,1489.6400000,2295237076
MICEX,60,20120409,160000,1489.3300000,1498.0500000,1489.3100000,1495.6600000,2886106566
MICEX,60,20120409,170000,1496.2800000,1500.1000000,1492.9100000,1498.6100000,2779255552
MICEX,60,20120409,180000,1498.7900000,1511.4200000,1498.4400000,1510.4900000,5797673325
MICEX,60,20120409,190000,1510.4400000,1510.4700000,1506.4700000,1507.1200000,13738206
MICEX,60,20120409,200000,1507.1200000,1508.7000000,1507.1200000,1508.5300000,5354142
MICEX,60,20120409,210000,1508.5500000,1508.5500000,1507.9900000,1508.5000000,1750953
MICEX,60,20120409,220000,1508.5700000,1509.0000000,1508.5700000,1509.0000000,1022972
MICEX,60,20120409,230000,1509.2100000,1509.2800000,1509.1100000,1509.1100000,304497
MICEX,60,20120410,100000,1509.8300000,1511.5100000,1497.9200000,1505.9500000,5696665722
MICEX,60,20120410,110000,1505.9800000,1515.8500000,1500.9500000,1506.7600000,7464800719
MICEX,60,20120410,120000,1506.7600000,1520.1200000,1506.5200000,1518.1900000,6771220480
MICEX,60,20120410,130000,1519.6600000,1520.0900000,1514.9000000,1516.8800000,3098739789
MICEX,60,20120410,140000,1516.8600000,1519.8300000,1509.0400000,1514.7200000,3398531288
MICEX,60,20120410,150000,1514.2200000,1516.9100000,1512.1400000,1515.1800000,2042482844
MICEX,60,20120410,160000,1515.2600000,1516.8000000,1513.6200000,1513.7500000,2648858380
MICEX,60,20120410,170000,1513.5600000,1514.4200000,1507.8900000,1508.9600000,3813100778
MICEX,60,20120410,180000,1508.9100000,1509.4800000,1498.0700000,1498.0700000,8183476933
MICEX,60,20120410,190000,1497.3600000,1497.4500000,1493.0700000,1493.2600000,8948264
MICEX,60,20120410,200000,1493.2700000,1493.9000000,1492.5900000,1492.7400000,6622904
MICEX,60,20120410,210000,1492.7300000,1492.7300000,1486.7400000,1487.9800000,9888065
MICEX,60,20120410,220000,1487.9800000,1488.0800000,1486.7600000,1486.8100000,5917691
MICEX,60,20120410,230000,1486.8100000,1486.8400000,1486.2200000,1486.2200000,2163747
MICEX,60,20120411,100000,1487.6600000,1497.2600000,1487.6600000,1495.1600000,4437717670
MICEX,60,20120411,110000,1495.1800000,1502.6300000,1488.3000000,1489.9700000,5673927509
MICEX,60,20120411,120000,1490.0200000,1499.9100000,1488.7000000,1496.4600000,4465911594
MICEX,60,20120411,130000,1496.4400000,1509.4400000,1495.6200000,1508.3100000,5252627578
MICEX,60,20120411,140000,1508.3000000,1508.4500000,1503.6400000,1505.0600000,2623099859
MICEX,60,20120411,150000,1505.1600000,1512.8100000,1503.8800000,1507.7400000,4531670898
MICEX,60,20120411,160000,1509.0100000,1519.6600000,1508.5100000,1518.8600000,6033129185
MICEX,60,20120411,170000,1518.8100000,1520.3700000,1509.2300000,1509.2900000,5312771110
MICEX,60,20120411,180000,1509.2600000,1511.4700000,1505.6400000,1505.7700000,4195704549
MICEX,60,20120411,190000,1505.6700000,1505.6700000,1504.4300000,1504.9000000,4451148
MICEX,60,20120411,200000,1504.8800000,1505.5200000,1504.6400000,1505.5200000,3448714
MICEX,60,20120411,210000,1505.5600000,1506.9200000,1505.5600000,1506.9100000,1838184
MICEX,60,20120411,220000,1506.9200000,1507.2100000,1506.7400000,1507.1000000,2683454
MICEX,60,20120411,230000,1507.1100000,1507.5300000,1506.9900000,1507.5300000,464219
MICEX,60,20120412,100000,1509.7100000,1512.4500000,1500.0000000,1504.7500000,5011658526
MICEX,60,20120412,110000,1503.0500000,1506.3400000,1488.9700000,1492.6200000,7845717575
MICEX,60,20120412,120000,1492.5200000,1504.8900000,1490.3500000,1497.5100000,5054440014
MICEX,60,20120412,130000,1497.4900000,1500.8300000,1492.0200000,1492.1500000,3006678772
MICEX,60,20120412,140000,1492.1500000,1497.6800000,1492.0100000,1495.8600000,4282746552
MICEX,60,20120412,150000,1495.6100000,1499.5000000,1493.8600000,1498.4100000,2598236441
MICEX,60,20120412,160000,1499.9700000,1500.0500000,1488.8200000,1494.2300000,4531755785
MICEX,60,20120412,170000,1494.2100000,1502.1100000,1491.6700000,1501.5400000,4620757539
MICEX,60,20120412,180000,1501.7000000,1504.6000000,1497.6300000,1501.6300000,5382883980
MICEX,60,20120412,190000,1501.9000000,1503.1900000,1501.9000000,1502.4000000,8371419
MICEX,60,20120412,200000,1502.4000000,1503.5500000,1502.4000000,1503.5400000,3456863
MICEX,60,20120412,210000,1503.5400000,1503.8800000,1503.5400000,1503.7700000,2770211
MICEX,60,20120412,220000,1503.7500000,1503.9200000,1503.5900000,1503.5900000,1476954
MICEX,60,20120412,230000,1503.6300000,1503.9800000,1502.9700000,1502.9700000,619194
MICEX,60,20120413,100000,1500.3100000,1510.7000000,1499.6600000,1507.7000000,7684382261
MICEX,60,20120413,110000,1507.7300000,1509.2100000,1504.6500000,1508.3300000,4808914764
MICEX,60,20120413,120000,1508.3500000,1516.3700000,1505.3300000,1510.2800000,6151467525
MICEX,60,20120413,130000,1510.4200000,1511.1600000,1506.0700000,1508.8200000,3842037983
MICEX,60,20120413,140000,1508.8200000,1510.4400000,1506.2500000,1509.6600000,2548740430
MICEX,60,20120413,150000,1509.8200000,1510.0100000,1501.5100000,1501.5100000,3890824399
MICEX,60,20120413,160000,1500.0500000,1504.3000000,1498.2100000,1504.2400000,3767129336
MICEX,60,20120413,170000,1504.2500000,1506.8200000,1501.8700000,1503.9300000,4148428128
MICEX,60,20120413,180000,1503.9300000,1503.9300000,1496.9300000,1502.6500000,6926915331
MICEX,60,20120413,190000,1502.8400000,1505.0800000,1502.0000000,1504.9300000,7216865
MICEX,60,20120413,200000,1504.8300000,1504.8300000,1503.7600000,1503.8700000,2223102
MICEX,60,20120413,210000,1503.9000000,1505.2400000,1503.8700000,1505.1000000,8004053
MICEX,60,20120413,220000,1505.0900000,1505.4400000,1504.9600000,1505.3200000,1525582
MICEX,60,20120413,230000,1505.4900000,1505.5600000,1504.8400000,1504.8400000,3521619
MICEX,60,20120416,100000,1496.7200000,1503.5700000,1489.5300000,1493.0300000,6916660973
MICEX,60,20120416,110000,1492.4800000,1498.6900000,1486.9200000,1493.2900000,6235895109
MICEX,60,20120416,120000,1493.3100000,1502.1500000,1492.3600000,1500.4700000,3833640047
MICEX,60,20120416,130000,1500.6200000,1502.5100000,1499.2800000,1499.7500000,2639198199
MICEX,60,20120416,140000,1499.8000000,1499.8100000,1494.5000000,1497.4000000,2266815267
MICEX,60,20120416,150000,1497.7300000,1499.4500000,1495.2500000,1495.6200000,1543377320
MICEX,60,20120416,160000,1494.9700000,1497.9900000,1494.7400000,1496.7800000,5291889790
MICEX,60,20120416,170000,1496.8000000,1501.7500000,1494.8900000,1495.8900000,5210172619
MICEX,60,20120416,180000,1495.7000000,1495.7000000,1475.5600000,1477.7100000,11087076318
MICEX,60,20120416,190000,1477.7500000,1478.2900000,1476.1900000,1476.1900000,18659068
MICEX,60,20120416,200000,1476.1900000,1476.1900000,1474.9600000,1475.1000000,19206829
MICEX,60,20120416,210000,1475.1100000,1477.5000000,1475.0200000,1477.5000000,6741374
MICEX,60,20120416,220000,1477.5300000,1478.3700000,1477.5100000,1478.3700000,3698721
MICEX,60,20120416,230000,1478.4100000,1478.5200000,1478.2100000,1478.5200000,1049095
MICEX,60,20120417,100000,1477.7900000,1481.2000000,1475.3500000,1477.0200000,4550639368
MICEX,60,20120417,110000,1477.4300000,1481.2300000,1471.7900000,1472.2100000,5524777344
MICEX,60,20120417,120000,1472.1900000,1473.8400000,1466.0300000,1468.5000000,6255248900
MICEX,60,20120417,130000,1467.9600000,1478.4300000,1467.8700000,1472.9100000,5063042878
MICEX,60,20120417,140000,1473.0000000,1476.2700000,1470.6900000,1473.0800000,4406067051
MICEX,60,20120417,150000,1473.1100000,1475.5000000,1467.2200000,1468.1000000,4352562907
MICEX,60,20120417,160000,1468.6200000,1468.7100000,1463.2300000,1468.1000000,4868245121
MICEX,60,20120417,170000,1468.2000000,1471.6300000,1465.1200000,1466.2000000,5495730013
MICEX,60,20120417,180000,1466.2200000,1473.5700000,1463.4700000,1471.6100000,5839063976
MICEX,60,20120417,190000,1473.1300000,1474.5600000,1473.1300000,1473.9600000,6375768
MICEX,60,20120417,200000,1474.0800000,1475.2900000,1474.0800000,1475.2300000,2649889
MICEX,60,20120417,210000,1475.2200000,1475.4400000,1474.9900000,1475.4400000,1635822
MICEX,60,20120417,220000,1475.4400000,1477.7900000,1475.4400000,1477.6500000,2608234
MICEX,60,20120417,230000,1477.5700000,1478.6400000,1477.5700000,1478.6400000,1297139
MICEX,60,20120418,100000,1480.0800000,1485.4400000,1479.6400000,1482.2100000,4626357589
MICEX,60,20120418,110000,1481.8500000,1481.9500000,1474.7000000,1479.1600000,4620241207
MICEX,60,20120418,120000,1479.2500000,1482.5200000,1473.4100000,1473.4100000,4531880119
MICEX,60,20120418,130000,1473.3700000,1477.3700000,1472.4600000,1475.3600000,3475741807
MICEX,60,20120418,140000,1475.4900000,1476.7100000,1470.8500000,1470.8500000,2918833393
MICEX,60,20120418,150000,1470.6900000,1472.2000000,1468.1200000,1470.6900000,2976316354
MICEX,60,20120418,160000,1470.3600000,1475.8500000,1465.7400000,1467.8100000,4290024888
MICEX,60,20120418,170000,1467.8100000,1470.0300000,1465.5000000,1468.5300000,3187710933
MICEX,60,20120418,180000,1468.5300000,1470.7400000,1466.1200000,1468.5500000,3252994149
MICEX,60,20120418,190000,1468.3600000,1468.3600000,1467.2100000,1467.7700000,3885519
MICEX,60,20120418,200000,1467.7700000,1467.9900000,1467.7700000,1467.9900000,301498
MICEX,60,20120418,210000,1468.0000000,1468.5700000,1468.0000000,1468.2000000,3716047
MICEX,60,20120418,220000,1468.1600000,1469.1100000,1468.0600000,1469.1100000,6294223
MICEX,60,20120418,230000,1469.2000000,1470.8200000,1469.2000000,1469.7500000,1235169
MICEX,60,20120419,100000,1470.4500000,1478.2600000,1469.5900000,1476.9400000,3635292649
MICEX,60,20120419,110000,1477.4800000,1480.6800000,1476.0300000,1477.5300000,3927582861
MICEX,60,20120419,120000,1477.5800000,1489.8700000,1476.2400000,1487.6500000,6632914201
MICEX,60,20120419,130000,1487.5800000,1498.0200000,1487.5800000,1496.0000000,8522249103
MICEX,60,20120419,140000,1496.0400000,1502.0600000,1493.6700000,1501.9000000,5426234120
MICEX,60,20120419,150000,1502.4500000,1503.7700000,1495.0200000,1497.6900000,6276243252
MICEX,60,20120419,160000,1497.7200000,1498.5600000,1492.2700000,1492.9500000,4477343840
MICEX,60,20120419,170000,1493.0400000,1498.4200000,1492.4400000,1497.0300000,3669724574
MICEX,60,20120419,180000,1496.9100000,1497.1600000,1488.9500000,1496.6000000,4651107464
MICEX,60,20120419,190000,1496.7400000,1496.7400000,1494.4300000,1495.2500000,24319020
